fajl;algoritmus;tipus;sulyozas;ladak_szama;futasi_ido_sec
class5\4d_class5_1000_01.csv;dot_product2;lada;average;370;5.9093
class5\4d_class5_1000_01.csv;dot_product2;lada;exponential;372;5.6945
class5\4d_class5_1000_01.csv;dot_product2;lada;reciprocal_average;370;5.3951
class5\4d_class5_1000_01.csv;l2_norm_of_slacks;lada;average;354;3.5304
class5\4d_class5_1000_01.csv;l2_norm_of_slacks;lada;exponential;355;3.6838
class5\4d_class5_1000_01.csv;l2_norm_of_slacks;lada;reciprocal_average;356;3.7238
class5\4d_class5_1000_02.csv;FFD_sum;elem;nincs;388;0.2274
class5\4d_class5_1000_02.csv;FFD_prod;elem;nincs;388;0.225
class5\4d_class5_1000_02.csv;FFD_avg;elem;nincs;388;0.2438
class5\4d_class5_1000_02.csv;FFD_sum;lada;nincs;388;0.2348
class5\4d_class5_1000_02.csv;FFD_prod;lada;nincs;388;0.2241
class5\4d_class5_1000_02.csv;FFD_avg;lada;nincs;388;0.2361
class5\4d_class5_1000_02.csv;dot_product1;lada;average;386;4.2917
class5\4d_class5_1000_02.csv;dot_product1;lada;exponential;390;4.2671
class5\4d_class5_1000_02.csv;dot_product1;lada;reciprocal_average;388;4.1373
class5\4d_class5_1000_02.csv;dot_product2;lada;average;397;5.4671
class5\4d_class5_1000_02.csv;dot_product2;lada;exponential;397;5.4237
class5\4d_class5_1000_02.csv;dot_product2;lada;reciprocal_average;394;5.467
class5\4d_class5_1000_02.csv;l2_norm_of_slacks;lada;average;382;3.9162
class5\4d_class5_1000_02.csv;l2_norm_of_slacks;lada;exponential;386;3.8802
class5\4d_class5_1000_02.csv;l2_norm_of_slacks;lada;reciprocal_average;382;3.8032
class5\4d_class5_1000_03.csv;FFD_sum;elem;nincs;375;0.2413
class5\4d_class5_1000_03.csv;FFD_prod;elem;nincs;369;0.2386
class5\4d_class5_1000_03.csv;FFD_avg;elem;nincs;375;0.2497
class5\4d_class5_1000_03.csv;FFD_sum;lada;nincs;375;0.254
class5\4d_class5_1000_03.csv;FFD_prod;lada;nincs;369;0.2466
class5\4d_class5_1000_03.csv;FFD_avg;lada;nincs;375;0.2424
class5\4d_class5_1000_03.csv;dot_product1;lada;average;372;3.9881
class5\4d_class5_1000_03.csv;dot_product1;lada;exponential;376;3.8496
class5\4d_class5_1000_03.csv;dot_product1;lada;reciprocal_average;376;4.0322
class5\4d_class5_1000_03.csv;dot_product2;lada;average;377;5.3918
class5\4d_class5_1000_03.csv;dot_product2;lada;exponential;377;5.9815
class5\4d_class5_1000_03.csv;dot_product2;lada;reciprocal_average;379;5.5671
class5\4d_class5_1000_03.csv;l2_norm_of_slacks;lada;average;364;3.811
class5\4d_class5_1000_03.csv;l2_norm_of_slacks;lada;exponential;364;3.9777
class5\4d_class5_1000_03.csv;l2_norm_of_slacks;lada;reciprocal_average;368;3.7168
class5\4d_class5_1000_04.csv;FFD_sum;elem;nincs;376;0.2528
class5\4d_class5_1000_04.csv;FFD_prod;elem;nincs;377;0.2416
class5\4d_class5_1000_04.csv;FFD_avg;elem;nincs;376;0.2549
class5\4d_class5_1000_04.csv;FFD_sum;lada;nincs;376;0.2535
class5\4d_class5_1000_04.csv;FFD_prod;lada;nincs;377;0.2446
class5\4d_class5_1000_04.csv;FFD_avg;lada;nincs;376;0.2502
class5\4d_class5_1000_04.csv;dot_product1;lada;average;376;3.9259
class5\4d_class5_1000_04.csv;dot_product1;lada;exponential;375;3.9626
class5\4d_class5_1000_04.csv;dot_product1;lada;reciprocal_average;379;3.85
class5\4d_class5_1000_04.csv;dot_product2;lada;average;381;5.2814
class5\4d_class5_1000_04.csv;dot_product2;lada;exponential;382;5.3836
class5\4d_class5_1000_04.csv;dot_product2;lada;reciprocal_average;378;5.2632
class5\4d_class5_1000_04.csv;l2_norm_of_slacks;lada;average;369;3.9214
class5\4d_class5_1000_04.csv;l2_norm_of_slacks;lada;exponential;369;3.7978
class5\4d_class5_1000_04.csv;l2_norm_of_slacks;lada;reciprocal_average;371;3.8559
class5\4d_class5_100_01.csv;FFD_sum;elem;nincs;42;0.0027
class5\4d_class5_100_01.csv;FFD_prod;elem;nincs;43;0.0026
class5\4d_class5_100_01.csv;FFD_avg;elem;nincs;42;0.0025
class5\4d_class5_100_01.csv;FFD_sum;lada;nincs;42;0.0027
class5\4d_class5_100_01.csv;FFD_prod;lada;nincs;43;0.0027
class5\4d_class5_100_01.csv;FFD_avg;lada;nincs;42;0.0025
class5\4d_class5_100_01.csv;dot_product1;lada;average;42;0.0412
class5\4d_class5_100_01.csv;dot_product1;lada;exponential;43;0.0421
class5\4d_class5_100_01.csv;dot_product1;lada;reciprocal_average;42;0.0445
class5\4d_class5_100_01.csv;dot_product2;lada;average;45;0.0592
class5\4d_class5_100_01.csv;dot_product2;lada;exponential;44;0.0573
class5\4d_class5_100_01.csv;dot_product2;lada;reciprocal_average;44;0.0601
class5\4d_class5_100_01.csv;l2_norm_of_slacks;lada;average;43;0.0402
class5\4d_class5_100_01.csv;l2_norm_of_slacks;lada;exponential;44;0.042
class5\4d_class5_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;43;0.0502
class5\4d_class5_100_02.csv;FFD_sum;elem;nincs;39;0.0027
class5\4d_class5_100_02.csv;FFD_prod;elem;nincs;40;0.0027
class5\4d_class5_100_02.csv;FFD_avg;elem;nincs;39;0.003
class5\4d_class5_100_02.csv;FFD_sum;lada;nincs;39;0.0026
class5\4d_class5_100_02.csv;FFD_prod;lada;nincs;40;0.0027
class5\4d_class5_100_02.csv;FFD_avg;lada;nincs;39;0.0026
class5\4d_class5_100_02.csv;dot_product1;lada;average;40;0.0419
class5\4d_class5_100_02.csv;dot_product1;lada;exponential;40;0.0409
class5\4d_class5_100_02.csv;dot_product1;lada;reciprocal_average;39;0.044
class5\4d_class5_100_02.csv;dot_product2;lada;average;42;0.0669
class5\4d_class5_100_02.csv;dot_product2;lada;exponential;41;0.0593
class5\4d_class5_100_02.csv;dot_product2;lada;reciprocal_average;42;0.0636
class5\4d_class5_100_02.csv;l2_norm_of_slacks;lada;average;40;0.041
class5\4d_class5_100_02.csv;l2_norm_of_slacks;lada;exponential;41;0.0446
class5\4d_class5_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;41;0.0443
class5\4d_class5_100_03.csv;FFD_sum;elem;nincs;43;0.0025
class5\4d_class5_100_03.csv;FFD_prod;elem;nincs;44;0.0026
class5\4d_class5_100_03.csv;FFD_avg;elem;nincs;43;0.0024
class5\4d_class5_100_03.csv;FFD_sum;lada;nincs;43;0.0024
class5\4d_class5_100_03.csv;FFD_prod;lada;nincs;44;0.0026
class5\4d_class5_100_03.csv;FFD_avg;lada;nincs;43;0.0026
class5\4d_class5_100_03.csv;dot_product1;lada;average;43;0.0429
class5\4d_class5_100_03.csv;dot_product1;lada;exponential;44;0.0452
class5\4d_class5_100_03.csv;dot_product1;lada;reciprocal_average;43;0.0443
class5\4d_class5_100_03.csv;dot_product2;lada;average;46;0.059
class5\4d_class5_100_03.csv;dot_product2;lada;exponential;45;0.0619
class5\4d_class5_100_03.csv;dot_product2;lada;reciprocal_average;46;0.0606
class5\4d_class5_100_03.csv;l2_norm_of_slacks;lada;average;44;0.0425
class5\4d_class5_100_03.csv;l2_norm_of_slacks;lada;exponential;44;0.0428
class5\4d_class5_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;44;0.0461
class5\4d_class5_100_04.csv;FFD_sum;elem;nincs;40;0.0023
class5\4d_class5_100_04.csv;FFD_prod;elem;nincs;41;0.0024
class5\4d_class5_100_04.csv;FFD_avg;elem;nincs;40;0.0022
class5\4d_class5_100_04.csv;FFD_sum;lada;nincs;40;0.0024
class5\4d_class5_100_04.csv;FFD_prod;lada;nincs;41;0.0028
class5\4d_class5_100_04.csv;FFD_avg;lada;nincs;40;0.0025
class5\4d_class5_100_04.csv;dot_product1;lada;average;40;0.0381
class5\4d_class5_100_04.csv;dot_product1;lada;exponential;41;0.0402
class5\4d_class5_100_04.csv;dot_product1;lada;reciprocal_average;40;0.0414
class5\4d_class5_100_04.csv;dot_product2;lada;average;42;0.0578
class5\4d_class5_100_04.csv;dot_product2;lada;exponential;42;0.0558
class5\4d_class5_100_04.csv;dot_product2;lada;reciprocal_average;42;0.0603
class5\4d_class5_100_04.csv;l2_norm_of_slacks;lada;average;40;0.0359
class5\4d_class5_100_04.csv;l2_norm_of_slacks;lada;exponential;40;0.0408
class5\4d_class5_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;39;0.0411
class5\4d_class5_500_01.csv;FFD_sum;elem;nincs;186;0.0549
class5\4d_class5_500_01.csv;FFD_prod;elem;nincs;188;0.0521
class5\4d_class5_500_01.csv;FFD_avg;elem;nincs;186;0.0548
class5\4d_class5_500_01.csv;FFD_sum;lada;nincs;186;0.0542
class5\4d_class5_500_01.csv;FFD_prod;lada;nincs;188;0.0522
class5\4d_class5_500_01.csv;FFD_avg;lada;nincs;186;0.0551
class5\4d_class5_500_01.csv;dot_product1;lada;average;187;1.0461
class5\4d_class5_500_01.csv;dot_product1;lada;exponential;189;0.9862
class5\4d_class5_500_01.csv;dot_product1;lada;reciprocal_average;189;1.0152
class5\4d_class5_500_01.csv;dot_product2;lada;average;191;1.3489
class5\4d_class5_500_01.csv;dot_product2;lada;exponential;190;1.3644
class5\4d_class5_500_01.csv;dot_product2;lada;reciprocal_average;190;1.3638
class5\4d_class5_500_01.csv;l2_norm_of_slacks;lada;average;184;0.9658
class5\4d_class5_500_01.csv;l2_norm_of_slacks;lada;exponential;185;0.9523
class5\4d_class5_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;186;0.9594
class5\4d_class5_500_02.csv;FFD_sum;elem;nincs;188;0.0559
class5\4d_class5_500_02.csv;FFD_prod;elem;nincs;186;0.0557
class5\4d_class5_500_02.csv;FFD_avg;elem;nincs;188;0.0572
class5\4d_class5_500_02.csv;FFD_sum;lada;nincs;188;0.057
class5\4d_class5_500_02.csv;FFD_prod;lada;nincs;186;0.055
class5\4d_class5_500_02.csv;FFD_avg;lada;nincs;188;0.0572
class5\4d_class5_500_02.csv;dot_product1;lada;average;184;1.0038
class5\4d_class5_500_02.csv;dot_product1;lada;exponential;185;1.0825
class5\4d_class5_500_02.csv;dot_product1;lada;reciprocal_average;187;1.0613
class5\4d_class5_500_02.csv;dot_product2;lada;average;191;1.4576
class5\4d_class5_500_02.csv;dot_product2;lada;exponential;191;1.4423
class5\4d_class5_500_02.csv;dot_product2;lada;reciprocal_average;191;1.5062
class5\4d_class5_500_02.csv;l2_norm_of_slacks;lada;average;184;1.048
class5\4d_class5_500_02.csv;l2_norm_of_slacks;lada;exponential;182;1.0535
class5\4d_class5_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;184;1.0662
class5\4d_class5_500_03.csv;FFD_sum;elem;nincs;193;0.0646
class5\4d_class5_500_03.csv;FFD_prod;elem;nincs;193;0.0693
class5\4d_class5_500_03.csv;FFD_avg;elem;nincs;193;0.0712
class5\4d_class5_500_03.csv;FFD_sum;lada;nincs;193;0.0652
class5\4d_class5_500_03.csv;FFD_prod;lada;nincs;193;0.0675
class5\4d_class5_500_03.csv;FFD_avg;lada;nincs;193;0.0624
class5\4d_class5_500_03.csv;dot_product1;lada;average;194;1.1182
class5\4d_class5_500_03.csv;dot_product1;lada;exponential;193;1.0699
class5\4d_class5_500_03.csv;dot_product1;lada;reciprocal_average;195;1.071
class5\4d_class5_500_03.csv;dot_product2;lada;average;194;1.4289
class5\4d_class5_500_03.csv;dot_product2;lada;exponential;195;1.3703
class5\4d_class5_500_03.csv;dot_product2;lada;reciprocal_average;197;1.4036
class5\4d_class5_500_03.csv;l2_norm_of_slacks;lada;average;190;0.9875
class5\4d_class5_500_03.csv;l2_norm_of_slacks;lada;exponential;190;1.0155
class5\4d_class5_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;192;0.9925
class5\4d_class5_500_04.csv;FFD_sum;elem;nincs;189;0.0639
class5\4d_class5_500_04.csv;FFD_prod;elem;nincs;190;0.057
class5\4d_class5_500_04.csv;FFD_avg;elem;nincs;189;0.0588
class5\4d_class5_500_04.csv;FFD_sum;lada;nincs;189;0.0671
class5\4d_class5_500_04.csv;FFD_prod;lada;nincs;190;0.0582
class5\4d_class5_500_04.csv;FFD_avg;lada;nincs;189;0.0621
class5\4d_class5_500_04.csv;dot_product1;lada;average;189;1.0837
class5\4d_class5_500_04.csv;dot_product1;lada;exponential;189;1.0568
class5\4d_class5_500_04.csv;dot_product1;lada;reciprocal_average;190;1.0943
class5\4d_class5_500_04.csv;dot_product2;lada;average;188;1.514
class5\4d_class5_500_04.csv;dot_product2;lada;exponential;189;1.5515
class5\4d_class5_500_04.csv;dot_product2;lada;reciprocal_average;190;1.5528
class5\4d_class5_500_04.csv;l2_norm_of_slacks;lada;average;185;1.0875
class5\4d_class5_500_04.csv;l2_norm_of_slacks;lada;exponential;184;1.0566
class5\4d_class5_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;187;1.0163
class6\4d_class6_1000_01.csv;FFD_sum;elem;nincs;334;0.2048
class6\4d_class6_1000_01.csv;FFD_prod;elem;nincs;334;0.2123
class6\4d_class6_1000_01.csv;FFD_avg;elem;nincs;334;0.1961
class6\4d_class6_1000_01.csv;FFD_sum;lada;nincs;334;0.1945
class6\4d_class6_1000_01.csv;FFD_prod;lada;nincs;334;0.2063
class6\4d_class6_1000_01.csv;FFD_avg;lada;nincs;334;0.1903
class6\4d_class6_1000_01.csv;dot_product1;lada;average;334;6.5617
class6\4d_class6_1000_01.csv;dot_product1;lada;exponential;334;6.8909
class6\4d_class6_1000_01.csv;dot_product1;lada;reciprocal_average;334;8.0235
class6\4d_class6_1000_01.csv;dot_product2;lada;average;334;11.4546
class6\4d_class6_1000_01.csv;dot_product2;lada;exponential;334;10.5393
class6\4d_class6_1000_01.csv;dot_product2;lada;reciprocal_average;334;9.8602
class6\4d_class6_1000_01.csv;l2_norm_of_slacks;lada;average;334;6.6173
class6\4d_class6_1000_01.csv;l2_norm_of_slacks;lada;exponential;334;6.4977
class6\4d_class6_1000_01.csv;l2_norm_of_slacks;lada;reciprocal_average;334;6.6346
class6\4d_class6_1000_02.csv;FFD_sum;elem;nincs;334;0.1857
class6\4d_class6_1000_02.csv;FFD_prod;elem;nincs;334;0.1851
class6\4d_class6_1000_02.csv;FFD_avg;elem;nincs;334;0.1868
class6\4d_class6_1000_02.csv;FFD_sum;lada;nincs;334;0.183
class6\4d_class6_1000_02.csv;FFD_prod;lada;nincs;334;0.193
class6\4d_class6_1000_02.csv;FFD_avg;lada;nincs;334;0.2149
class6\4d_class6_1000_02.csv;dot_product1;lada;average;334;6.3574
class6\4d_class6_1000_02.csv;dot_product1;lada;exponential;334;6.4891
class6\4d_class6_1000_02.csv;dot_product1;lada;reciprocal_average;334;6.6435
class6\4d_class6_1000_02.csv;dot_product2;lada;average;334;10.125
class6\4d_class6_1000_02.csv;dot_product2;lada;exponential;334;10.5656
class6\4d_class6_1000_02.csv;dot_product2;lada;reciprocal_average;334;9.9043
class6\4d_class6_1000_02.csv;l2_norm_of_slacks;lada;average;334;6.7976
class6\4d_class6_1000_02.csv;l2_norm_of_slacks;lada;exponential;334;6.6668
class6\4d_class6_1000_02.csv;l2_norm_of_slacks;lada;reciprocal_average;334;6.7983
class6\4d_class6_1000_03.csv;FFD_sum;elem;nincs;334;0.195
class6\4d_class6_1000_03.csv;FFD_prod;elem;nincs;334;0.1962
class6\4d_class6_1000_03.csv;FFD_avg;elem;nincs;334;0.2092
class6\4d_class6_1000_03.csv;FFD_sum;lada;nincs;334;0.2033
class6\4d_class6_1000_03.csv;FFD_prod;lada;nincs;334;0.1893
class6\4d_class6_1000_03.csv;FFD_avg;lada;nincs;334;0.1823
class6\4d_class6_1000_03.csv;dot_product1;lada;average;334;6.4009
class6\4d_class6_1000_03.csv;dot_product1;lada;exponential;334;6.1693
class6\4d_class6_1000_03.csv;dot_product1;lada;reciprocal_average;334;6.3836
class6\4d_class6_1000_03.csv;dot_product2;lada;average;334;10.5755
class6\4d_class6_1000_03.csv;dot_product2;lada;exponential;334;10.4699
class6\4d_class6_1000_03.csv;dot_product2;lada;reciprocal_average;334;10.9342
class6\4d_class6_1000_03.csv;l2_norm_of_slacks;lada;average;334;6.935
class6\4d_class6_1000_03.csv;l2_norm_of_slacks;lada;exponential;334;6.572
class6\4d_class6_1000_03.csv;l2_norm_of_slacks;lada;reciprocal_average;334;6.5695
class6\4d_class6_1000_04.csv;FFD_sum;elem;nincs;334;0.199
class6\4d_class6_1000_04.csv;FFD_prod;elem;nincs;334;0.2136
class6\4d_class6_1000_04.csv;FFD_avg;elem;nincs;334;0.2056
class6\4d_class6_1000_04.csv;FFD_sum;lada;nincs;334;0.2027
class6\4d_class6_1000_04.csv;FFD_prod;lada;nincs;334;0.1994
class6\4d_class6_1000_04.csv;FFD_avg;lada;nincs;334;0.1821
class6\4d_class6_1000_04.csv;dot_product1;lada;average;334;6.7698
class6\4d_class6_1000_04.csv;dot_product1;lada;exponential;334;6.6493
class6\4d_class6_1000_04.csv;dot_product1;lada;reciprocal_average;334;6.5614
class6\4d_class6_1000_04.csv;dot_product2;lada;average;334;10.2432
class6\4d_class6_1000_04.csv;dot_product2;lada;exponential;334;10.3599
class6\4d_class6_1000_04.csv;dot_product2;lada;reciprocal_average;334;10.4689
class6\4d_class6_1000_04.csv;l2_norm_of_slacks;lada;average;334;6.654
class6\4d_class6_1000_04.csv;l2_norm_of_slacks;lada;exponential;334;7.0089
class6\4d_class6_1000_04.csv;l2_norm_of_slacks;lada;reciprocal_average;334;6.6479
class6\4d_class6_100_01.csv;FFD_sum;elem;nincs;34;0.002
class6\4d_class6_100_01.csv;FFD_prod;elem;nincs;34;0.0023
class6\4d_class6_100_01.csv;FFD_avg;elem;nincs;34;0.0019
class6\4d_class6_100_01.csv;FFD_sum;lada;nincs;34;0.002
class6\4d_class6_100_01.csv;FFD_prod;lada;nincs;34;0.0022
class6\4d_class6_100_01.csv;FFD_avg;lada;nincs;34;0.002
class6\4d_class6_100_01.csv;dot_product1;lada;average;34;0.0708
class6\4d_class6_100_01.csv;dot_product1;lada;exponential;34;0.0742
class6\4d_class6_100_01.csv;dot_product1;lada;reciprocal_average;34;0.072
class6\4d_class6_100_01.csv;dot_product2;lada;average;34;0.0963
class6\4d_class6_100_01.csv;dot_product2;lada;exponential;34;0.098
class6\4d_class6_100_01.csv;dot_product2;lada;reciprocal_average;34;0.0997
class6\4d_class6_100_01.csv;l2_norm_of_slacks;lada;average;34;0.0716
class6\4d_class6_100_01.csv;l2_norm_of_slacks;lada;exponential;34;0.0686
class6\4d_class6_100_01.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0.0695
class6\4d_class6_100_02.csv;FFD_sum;elem;nincs;34;0.0018
class6\4d_class6_100_02.csv;FFD_prod;elem;nincs;34;0.0021
class6\4d_class6_100_02.csv;FFD_avg;elem;nincs;34;0.0019
class6\4d_class6_100_02.csv;FFD_sum;lada;nincs;34;0.0019
class6\4d_class6_100_02.csv;FFD_prod;lada;nincs;34;0.0022
class6\4d_class6_100_02.csv;FFD_avg;lada;nincs;34;0.0019
class6\4d_class6_100_02.csv;dot_product1;lada;average;34;0.0621
class6\4d_class6_100_02.csv;dot_product1;lada;exponential;34;0.0645
class6\4d_class6_100_02.csv;dot_product1;lada;reciprocal_average;34;0.0702
class6\4d_class6_100_02.csv;dot_product2;lada;average;34;0.1067
class6\4d_class6_100_02.csv;dot_product2;lada;exponential;34;0.1134
class6\4d_class6_100_02.csv;dot_product2;lada;reciprocal_average;34;0.1162
class6\4d_class6_100_02.csv;l2_norm_of_slacks;lada;average;34;0.0754
class6\4d_class6_100_02.csv;l2_norm_of_slacks;lada;exponential;34;0.0765
class6\4d_class6_100_02.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0.0778
class6\4d_class6_100_03.csv;FFD_sum;elem;nincs;34;0.0019
class6\4d_class6_100_03.csv;FFD_prod;elem;nincs;34;0.0021
class6\4d_class6_100_03.csv;FFD_avg;elem;nincs;34;0.0021
class6\4d_class6_100_03.csv;FFD_sum;lada;nincs;34;0.0019
class6\4d_class6_100_03.csv;FFD_prod;lada;nincs;34;0.0022
class6\4d_class6_100_03.csv;FFD_avg;lada;nincs;34;0.0018
class6\4d_class6_100_03.csv;dot_product1;lada;average;34;0.0612
class6\4d_class6_100_03.csv;dot_product1;lada;exponential;34;0.0618
class6\4d_class6_100_03.csv;dot_product1;lada;reciprocal_average;34;0.0635
class6\4d_class6_100_03.csv;dot_product2;lada;average;34;0.0962
class6\4d_class6_100_03.csv;dot_product2;lada;exponential;34;0.0963
class6\4d_class6_100_03.csv;dot_product2;lada;reciprocal_average;34;0.0979
class6\4d_class6_100_03.csv;l2_norm_of_slacks;lada;average;34;0.0632
class6\4d_class6_100_03.csv;l2_norm_of_slacks;lada;exponential;34;0.064
class6\4d_class6_100_03.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0.0654
class6\4d_class6_100_04.csv;FFD_sum;elem;nincs;34;0.002
class6\4d_class6_100_04.csv;FFD_prod;elem;nincs;34;0.0023
class6\4d_class6_100_04.csv;FFD_avg;elem;nincs;34;0.0019
class6\4d_class6_100_04.csv;FFD_sum;lada;nincs;34;0.0019
class6\4d_class6_100_04.csv;FFD_prod;lada;nincs;34;0.0023
class6\4d_class6_100_04.csv;FFD_avg;lada;nincs;34;0.002
class6\4d_class6_100_04.csv;dot_product1;lada;average;34;0.066
class6\4d_class6_100_04.csv;dot_product1;lada;exponential;34;0.0671
class6\4d_class6_100_04.csv;dot_product1;lada;reciprocal_average;34;0.0687
class6\4d_class6_100_04.csv;dot_product2;lada;average;34;0.1027
class6\4d_class6_100_04.csv;dot_product2;lada;exponential;34;0.103
class6\4d_class6_100_04.csv;dot_product2;lada;reciprocal_average;34;0.1046
class6\4d_class6_100_04.csv;l2_norm_of_slacks;lada;average;34;0.0685
class6\4d_class6_100_04.csv;l2_norm_of_slacks;lada;exponential;34;0.0692
class6\4d_class6_100_04.csv;l2_norm_of_slacks;lada;reciprocal_average;34;0.0712
class6\4d_class6_500_01.csv;FFD_sum;elem;nincs;167;0.0446
class6\4d_class6_500_01.csv;FFD_prod;elem;nincs;167;0.0455
class6\4d_class6_500_01.csv;FFD_avg;elem;nincs;167;0.0446
class6\4d_class6_500_01.csv;FFD_sum;lada;nincs;167;0.0445
class6\4d_class6_500_01.csv;FFD_prod;lada;nincs;167;0.0459
class6\4d_class6_500_01.csv;FFD_avg;lada;nincs;167;0.0443
class6\4d_class6_500_01.csv;dot_product1;lada;average;167;1.5544
class6\4d_class6_500_01.csv;dot_product1;lada;exponential;167;1.6445
class6\4d_class6_500_01.csv;dot_product1;lada;reciprocal_average;167;1.685
class6\4d_class6_500_01.csv;dot_product2;lada;average;167;2.5694
class6\4d_class6_500_01.csv;dot_product2;lada;exponential;167;2.672
class6\4d_class6_500_01.csv;dot_product2;lada;reciprocal_average;167;2.5555
class6\4d_class6_500_01.csv;l2_norm_of_slacks;lada;average;167;1.705
class6\4d_class6_500_01.csv;l2_norm_of_slacks;lada;exponential;167;1.6056
class6\4d_class6_500_01.csv;l2_norm_of_slacks;lada;reciprocal_average;167;1.6322
class6\4d_class6_500_02.csv;FFD_sum;elem;nincs;167;0.0457
class6\4d_class6_500_02.csv;FFD_prod;elem;nincs;167;0.0479
class6\4d_class6_500_02.csv;FFD_avg;elem;nincs;167;0.0473
class6\4d_class6_500_02.csv;FFD_sum;lada;nincs;167;0.0464
class6\4d_class6_500_02.csv;FFD_prod;lada;nincs;167;0.0468
class6\4d_class6_500_02.csv;FFD_avg;lada;nincs;167;0.047
class6\4d_class6_500_02.csv;dot_product1;lada;average;167;1.6122
class6\4d_class6_500_02.csv;dot_product1;lada;exponential;167;1.5997
class6\4d_class6_500_02.csv;dot_product1;lada;reciprocal_average;167;1.6049
class6\4d_class6_500_02.csv;dot_product2;lada;average;167;2.5062
class6\4d_class6_500_02.csv;dot_product2;lada;exponential;167;2.5589
class6\4d_class6_500_02.csv;dot_product2;lada;reciprocal_average;167;2.4899
class6\4d_class6_500_02.csv;l2_norm_of_slacks;lada;average;167;1.6583
class6\4d_class6_500_02.csv;l2_norm_of_slacks;lada;exponential;167;1.653
class6\4d_class6_500_02.csv;l2_norm_of_slacks;lada;reciprocal_average;167;1.6328
class6\4d_class6_500_03.csv;FFD_sum;elem;nincs;167;0.0439
class6\4d_class6_500_03.csv;FFD_prod;elem;nincs;167;0.0465
class6\4d_class6_500_03.csv;FFD_avg;elem;nincs;167;0.0443
class6\4d_class6_500_03.csv;FFD_sum;lada;nincs;167;0.0451
class6\4d_class6_500_03.csv;FFD_prod;lada;nincs;167;0.0455
class6\4d_class6_500_03.csv;FFD_avg;lada;nincs;167;0.0459
class6\4d_class6_500_03.csv;dot_product1;lada;average;167;1.7223
class6\4d_class6_500_03.csv;dot_product1;lada;exponential;167;1.7465
class6\4d_class6_500_03.csv;dot_product1;lada;reciprocal_average;167;1.593
class6\4d_class6_500_03.csv;dot_product2;lada;average;167;2.5321
class6\4d_class6_500_03.csv;dot_product2;lada;exponential;167;2.9467
class6\4d_class6_500_03.csv;dot_product2;lada;reciprocal_average;167;2.8554
class6\4d_class6_500_03.csv;l2_norm_of_slacks;lada;average;167;2.4332
class6\4d_class6_500_03.csv;l2_norm_of_slacks;lada;exponential;167;1.792
class6\4d_class6_500_03.csv;l2_norm_of_slacks;lada;reciprocal_average;167;1.6764
class6\4d_class6_500_04.csv;FFD_sum;elem;nincs;167;0.0445
class6\4d_class6_500_04.csv;FFD_prod;elem;nincs;167;0.0488
class6\4d_class6_500_04.csv;FFD_avg;elem;nincs;167;0.0479
class6\4d_class6_500_04.csv;FFD_sum;lada;nincs;167;0.0501
class6\4d_class6_500_04.csv;FFD_prod;lada;nincs;167;0.0519
class6\4d_class6_500_04.csv;FFD_avg;lada;nincs;167;0.0518
class6\4d_class6_500_04.csv;dot_product1;lada;average;167;1.7078
class6\4d_class6_500_04.csv;dot_product1;lada;exponential;167;1.7038
class6\4d_class6_500_04.csv;dot_product1;lada;reciprocal_average;167;1.6366
class6\4d_class6_500_04.csv;dot_product2;lada;average;167;2.5162
class6\4d_class6_500_04.csv;dot_product2;lada;exponential;167;2.4724
class6\4d_class6_500_04.csv;dot_product2;lada;reciprocal_average;167;2.4529
class6\4d_class6_500_04.csv;l2_norm_of_slacks;lada;average;167;1.6674
class6\4d_class6_500_04.csv;l2_norm_of_slacks;lada;exponential;167;1.7147
class6\4d_class6_500_04.csv;l2_norm_of_slacks;lada;reciprocal_average;167;1.7547
